"batsman","bowler","P0","P1","P2","P3","P4","P6"
"Mohammad Hafeez","MM Patel",1,0,0,0,0,0
"Mohammad Hafeez","MS Gony",0,1,0,0,0,0
"Mohammad Hafeez","P Amarnath",0.636363636363636,0.272727272727273,0,0,0.0909090909090909,0
"Mohammad Hafeez","PP Ojha",0.75,0.25,0,0,0,0
"Mohammad Hafeez","RP Singh",0.6,0.2,0,0,0.2,0
"Mohammad Hafeez","S Sreesanth",0.2,0.6,0,0,0.2,0
"Mohammad Hafeez","SM Pollock",0.625,0.375,0,0,0,0
"Mohammad Hafeez","Sohail Tanvir",0.75,0,0,0,0.25,0
"Mohammad Hafeez","ST Jayasuriya",1,0,0,0,0,0
"Mohammad Nabi","Sandeep Sharma",0.666666666666667,0,0.333333333333333,0,0,0
"Mohammed Shami","AD Russell",1,0,0,0,0,0
"Mohammed Shami","AR Patel",0.666666666666667,0.333333333333333,0,0,0,0
"Mohammed Shami","Avesh Khan",0,0.5,0,0,0.25,0.25
"Mohammed Shami","CR Woakes",1,0,0,0,0,0
"Mohammed Shami","Harbhajan Singh",0.666666666666667,0,0,0,0,0.333333333333333
"Mohammed Shami","HV Patel",0,0,0,0,1,0
"Mohammed Shami","JD Unadkat",0.75,0,0.25,0,0,0
"Mohammed Shami","JP Faulkner",0.5,0,0,0,0.5,0
"Mohammed Shami","KK Cooper",0.666666666666667,0.333333333333333,0,0,0,0
"Mohammed Shami","KV Sharma",0,1,0,0,0,0
"Mohammed Shami","MA Starc",0,1,0,0,0,0
"Mohammed Shami","P Negi",0.666666666666667,0.333333333333333,0,0,0,0
"Mohammed Shami","R Ashwin",1,0,0,0,0,0
"Mohammed Shami","RA Jadeja",0,1,0,0,0,0
"Mohammed Shami","S Sreesanth",1,0,0,0,0,0
"Mohammed Shami","Sandeep Sharma",0,1,0,0,0,0
"Mohammed Shami","SM Boland",0.333333333333333,0.666666666666667,0,0,0,0
"Mohammed Shami","SW Tait",0,0.5,0.5,0,0,0
"Mohammed Shami","VR Aaron",0.666666666666667,0.333333333333333,0,0,0,0
"MP Stoinis","A Mishra",0.333333333333333,0.5,0.166666666666667,0,0,0
"MP Stoinis","AD Russell",1,0,0,0,0,0
"MP Stoinis","AJ Tye",0.2,0.6,0.2,0,0,0
"MP Stoinis","Basil Thampi",0.666666666666667,0.333333333333333,0,0,0,0
"MP Stoinis","CH Morris",0.4,0.4,0,0,0.2,0
"MP Stoinis","CJ Jordan",0.2,0.2,0.3,0,0.2,0.1
"MP Stoinis","CR Brathwaite",0.125,0.5,0.125,0,0.125,0.125
"MP Stoinis","DJ Bravo",0.5,0.333333333333333,0,0,0.166666666666667,0
"MP Stoinis","DS Kulkarni",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0
"MP Stoinis","Iqbal Abdulla",0.5,0.5,0,0,0,0
"MP Stoinis","JJ Bumrah",0.5,0.5,0,0,0,0
"MP Stoinis","JP Faulkner",0.333333333333333,0.222222222222222,0.222222222222222,0,0.222222222222222,0
"MP Stoinis","MJ McClenaghan",1,0,0,0,0,0
"MP Stoinis","Mohammed Shami",0.5,0.333333333333333,0.166666666666667,0,0,0
"MP Stoinis","P Kumar",0.125,0.5,0.25,0,0.125,0
"MP Stoinis","PP Chawla",0.8,0,0,0,0.2,0
"MP Stoinis","RA Jadeja",0.307692307692308,0.307692307692308,0.153846153846154,0,0.153846153846154,0.0769230769230769
"MP Stoinis","S Nadeem",0.461538461538462,0.384615384615385,0,0,0.0769230769230769,0.0769230769230769
"MP Stoinis","SP Narine",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"MP Stoinis","SR Watson",0.285714285714286,0.571428571428571,0,0,0.142857142857143,0
"MP Stoinis","UT Yadav",0.6,0.4,0,0,0,0
"MP Stoinis","VR Aaron",0,1,0,0,0,0
"MP Stoinis","YS Chahal",0,1,0,0,0,0
"MP Stoinis","Z Khan",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"MR Marsh","A Ashish Reddy",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"MR Marsh","A Mishra",0.294117647058824,0.588235294117647,0,0,0,0.117647058823529
"MR Marsh","A Nehra",0.5,0.25,0.25,0,0,0
"MR Marsh","CH Morris",0.666666666666667,0,0.333333333333333,0,0,0
"MR Marsh","DE Bollinger",0.833333333333333,0,0.166666666666667,0,0,0
"MR Marsh","DJ Bravo",0.5,0.333333333333333,0.166666666666667,0,0,0
"MR Marsh","DP Nannes",0.8,0.2,0,0,0,0
"MR Marsh","DT Christian",0.666666666666667,0.111111111111111,0.111111111111111,0,0,0.111111111111111
"MR Marsh","DW Steyn",0.272727272727273,0.545454545454545,0,0,0.181818181818182,0
"MR Marsh","Harbhajan Singh",0.25,0.5,0,0,0,0.25
"MR Marsh","I Sharma",1,0,0,0,0,0
"MR Marsh","Iqbal Abdulla",0.333333333333333,0.666666666666667,0,0,0,0
"MR Marsh","J Theron",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0
"MR Marsh","JD Unadkat",0.166666666666667,0.5,0,0,0,0.333333333333333
"MR Marsh","JP Duminy",0.5,0.5,0,0,0,0
"MR Marsh","JP Faulkner",0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667
"MR Marsh","KA Pollard",0.5,0.5,0,0,0,0
"MR Marsh","KK Cooper",0.285714285714286,0.428571428571429,0,0,0,0.285714285714286
"MR Marsh","KV Sharma",0,1,0,0,0,0
"MR Marsh","M Kartik",0.5,0.5,0,0,0,0
"MR Marsh","MG Johnson",0.285714285714286,0.285714285714286,0,0,0.285714285714286,0.142857142857143
"MR Marsh","P Kumar",0.285714285714286,0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143
"MR Marsh","PC Valthaty",0,1,0,0,0,0
"MR Marsh","PD Collingwood",0,1,0,0,0,0
"MR Marsh","PP Chawla",0.333333333333333,0.666666666666667,0,0,0,0
"MR Marsh","PP Ojha",0.375,0.25,0.25,0,0,0.125
"MR Marsh","R Ashwin",0.333333333333333,0.666666666666667,0,0,0,0
"MR Marsh","R Bhatia",0.4,0.6,0,0,0,0
"MR Marsh","R Dhawan",0.25,0.75,0,0,0,0
"MR Marsh","R Rampaul",0,1,0,0,0,0
"MR Marsh","R Vinay Kumar",0.6,0.4,0,0,0,0
"MR Marsh","RA Jadeja",0.666666666666667,0.166666666666667,0.166666666666667,0,0,0
"MR Marsh","RJ Harris",0.8,0.2,0,0,0,0
"MR Marsh","RP Singh",0,1,0,0,0,0
"MR Marsh","SJ Srivastava",1,0,0,0,0,0
"MR Marsh","SK Raina",0.75,0.25,0,0,0,0
"MR Marsh","SL Malinga",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0
"MR Marsh","SR Watson",0.555555555555556,0.333333333333333,0,0,0.111111111111111,0
"MR Marsh","TG Southee",0,0.666666666666667,0,0,0.333333333333333,0
"MR Marsh","TM Dilshan",0,1,0,0,0,0
"MR Marsh","Yuvraj Singh",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"MS Bisla","A Kumble",0.352941176470588,0.470588235294118,0.117647058823529,0,0,0.0588235294117647
"MS Bisla","A Mishra",0.727272727272727,0.272727272727273,0,0,0,0
"MS Bisla","A Nehra",0.666666666666667,0.222222222222222,0,0,0.111111111111111,0
"MS Bisla","A Singh",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"MS Bisla","AA Chavan",0.5,0.3,0.05,0,0.1,0.05
"MS Bisla","AB Agarkar",0.5,0.25,0.25,0,0,0
"MS Bisla","AB Dinda",0.8,0,0,0,0.2,0
"MS Bisla","AD Mascarenhas",0.142857142857143,0.285714285714286,0.285714285714286,0,0.142857142857143,0.142857142857143
"MS Bisla","AL Menaria",0.714285714285714,0.285714285714286,0,0,0,0
"MS Bisla","Anand Rajan",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0
"MS Bisla","AP Dole",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"MS Bisla","Azhar Mahmood",0.2,0.6,0,0,0,0.2
"MS Bisla","B Kumar",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"MS Bisla","BA Bhatt",0.25,0.625,0,0,0.125,0
"MS Bisla","BW Hilfenhaus",0.444444444444444,0.444444444444444,0,0,0.111111111111111,0
"MS Bisla","CH Gayle",0.555555555555556,0.222222222222222,0,0.111111111111111,0.111111111111111,0
"MS Bisla","CH Morris",0.2,0,0,0,0.8,0
"MS Bisla","DJ Bravo",0.222222222222222,0.333333333333333,0.111111111111111,0,0.222222222222222,0.111111111111111
"MS Bisla","DL Vettori",0.307692307692308,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.0769230769230769
"MS Bisla","DP Nannes",0.636363636363636,0.181818181818182,0,0,0.136363636363636,0.0454545454545455
"MS Bisla","DT Christian",0.5,0.25,0,0,0.25,0
"MS Bisla","DW Steyn",0.644444444444444,0.2,0,0.0222222222222222,0.133333333333333,0
"MS Bisla","GB Hogg",0.5,0.333333333333333,0.166666666666667,0,0,0
"MS Bisla","GH Vihari",0.333333333333333,0,0,0,0.666666666666667,0
"MS Bisla","Harbhajan Singh",0.666666666666667,0,0,0,0.166666666666667,0.166666666666667
"MS Bisla","Harmeet Singh",0.428571428571429,0.380952380952381,0.0476190476190476,0,0.0952380952380952,0.0476190476190476
"MS Bisla","HV Patel",0.2,0.2,0.4,0,0,0.2
"MS Bisla","I Sharma",0.416666666666667,0.333333333333333,0,0,0.25,0
"MS Bisla","IC Pandey",0.666666666666667,0,0,0,0.333333333333333,0
"MS Bisla","IK Pathan",0.909090909090909,0,0,0,0.0909090909090909,0
"MS Bisla","J Botha",0.333333333333333,0.666666666666667,0,0,0,0
"MS Bisla","JA Morkel",0.416666666666667,0.291666666666667,0.0833333333333333,0,0.208333333333333,0
"MS Bisla","JD Unadkat",0.25,0.5,0,0,0.25,0
"MS Bisla","JH Kallis",0.545454545454545,0.181818181818182,0.0454545454545455,0,0.136363636363636,0.0909090909090909
"MS Bisla","JP Faulkner",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0
"MS Bisla","K Upadhyay",0,1,0,0,0,0
"MS Bisla","KV Sharma",0.5,0.5,0,0,0,0
"MS Bisla","KW Richardson",1,0,0,0,0,0
"MS Bisla","M Kartik",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"MS Bisla","M Muralitharan",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"MS Bisla","MC Henriques",0.833333333333333,0.166666666666667,0,0,0,0
"MS Bisla","MF Maharoof",0.5,0,0.5,0,0,0
"MS Bisla","MG Johnson",0.8,0.1,0,0,0.1,0
"MS Bisla","MJ McClenaghan",0.714285714285714,0,0,0,0.285714285714286,0
"MS Bisla","MM Patel",0.285714285714286,0.142857142857143,0,0,0.428571428571429,0.142857142857143
"MS Bisla","MM Sharma",0.444444444444444,0.277777777777778,0.0555555555555556,0.0555555555555556,0.166666666666667,0
"MS Bisla","NLTC Perera",0.333333333333333,0.166666666666667,0,0,0.5,0
"MS Bisla","P Kumar",0.714285714285714,0.171428571428571,0.0285714285714286,0,0.0285714285714286,0.0571428571428571
"MS Bisla","Parvez Rasool",1,0,0,0,0,0
"MS Bisla","PP Chawla",0.521739130434783,0.434782608695652,0.0434782608695652,0,0,0
"MS Bisla","PP Ojha",0.5,0.333333333333333,0,0,0.166666666666667,0
"MS Bisla","R Ashwin",0.275862068965517,0.413793103448276,0.0689655172413793,0,0.103448275862069,0.137931034482759
"MS Bisla","R McLaren",0,0.5,0.5,0,0,0
"MS Bisla","R Rampaul",1,0,0,0,0,0
"MS Bisla","R Shukla",1,0,0,0,0,0
"MS Bisla","R Vinay Kumar",0.1875,0.5625,0.0625,0,0.125,0.0625
"MS Bisla","RA Jadeja",0.454545454545455,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0
"MS Bisla","RP Singh",0.75,0.25,0,0,0,0
"MS Bisla","S Randiv",0.375,0.5,0,0,0.125,0
"MS Bisla","S Sreesanth",1,0,0,0,0,0
"MS Bisla","SB Jakati",0.375,0.4375,0.0625,0,0.125,0
"MS Bisla","SE Bond",0.454545454545455,0.454545454545455,0,0,0.0909090909090909,0
"MS Bisla","SK Trivedi",0.285714285714286,0.428571428571429,0.142857142857143,0,0.142857142857143,0
"MS Bisla","SK Warne",0.470588235294118,0.294117647058824,0.117647058823529,0,0.0588235294117647,0.0588235294117647
"MS Bisla","SL Malinga",0.5,0.25,0.166666666666667,0,0.0833333333333333,0
"MS Bisla","SR Watson",0.6,0.1,0.1,0,0.2,0
"MS Bisla","STR Binny",0.333333333333333,0.666666666666667,0,0,0,0
"MS Bisla","SW Tait",0.769230769230769,0.230769230769231,0,0,0,0
"MS Bisla","TG Southee",0.333333333333333,0.666666666666667,0,0,0,0
"MS Bisla","UT Yadav",1,0,0,0,0,0
"MS Bisla","V Kohli",0.25,0.333333333333333,0.0833333333333333,0,0.25,0.0833333333333333
"MS Bisla","V Pratap Singh",0,0.5,0,0,0.5,0
"MS Bisla","WD Parnell",0.7,0.2,0,0,0.1,0
"MS Bisla","WPUJC Vaas",1,0,0,0,0,0
"MS Bisla","YK Pathan",1,0,0,0,0,0
"MS Bisla","Z Khan",0.25,0.5,0,0,0.25,0
"MS Dhoni","A Ashish Reddy",0.3125,0.3125,0.125,0,0.1875,0.0625
"MS Dhoni","A Kumble",0.37037037037037,0.481481481481481,0.111111111111111,0,0.037037037037037,0
"MS Dhoni","A Mishra",0.363636363636364,0.5,0,0.0454545454545455,0.0454545454545455,0.0454545454545455
"MS Dhoni","A Mithun",0.133333333333333,0.533333333333333,0,0,0.133333333333333,0.2
"MS Dhoni","A Nehra",0.175,0.4,0.175,0,0.175,0.075
"MS Dhoni","A Singh",0,0.333333333333333,0,0,0.333333333333333,0.333333333333333
"MS Dhoni","A Symonds",0.4375,0.4375,0.0625,0,0,0.0625
"MS Dhoni","AB Agarkar",0.34375,0.375,0.0625,0,0.1875,0.03125
"MS Dhoni","AB Dinda",0.291666666666667,0.375,0.0833333333333333,0,0.166666666666667,0.0833333333333333
"MS Dhoni","AB McDonald",0.25,0.25,0,0,0.25,0.25
"MS Dhoni","AC Thomas",0,1,0,0,0,0
"MS Dhoni","AC Voges",0,1,0,0,0,0
"MS Dhoni","AD Mascarenhas",0,0.5,0.5,0,0,0
"MS Dhoni","AD Mathews",0,0.5,0,0,0,0.5
"MS Dhoni","AD Russell",0.538461538461538,0.307692307692308,0,0,0.0769230769230769,0.0769230769230769
"MS Dhoni","AF Milne",0,0.5,0.25,0,0.25,0
"MS Dhoni","AJ Tye",0.666666666666667,0.333333333333333,0,0,0,0
"MS Dhoni","AN Ahmed",0.166666666666667,0.166666666666667,0.333333333333333,0,0.333333333333333,0
"MS Dhoni","Ankit Sharma",0.25,0.75,0,0,0,0
"MS Dhoni","Ankit Soni",0.666666666666667,0.133333333333333,0.2,0,0,0
"MS Dhoni","Anureet Singh",0.230769230769231,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.153846153846154
"MS Dhoni","AR Patel",0.435897435897436,0.256410256410256,0.0769230769230769,0.0256410256410256,0.0512820512820513,0.153846153846154
"MS Dhoni","Azhar Mahmood",1,0,0,0,0,0
"MS Dhoni","B Akhil",0.6,0.2,0.2,0,0,0
"MS Dhoni","B Kumar",0.25,0.363636363636364,0.136363636363636,0.0227272727272727,0.113636363636364,0.113636363636364
"MS Dhoni","B Lee",0,0.375,0.375,0,0.25,0
"MS Dhoni","BA Bhatt",0.666666666666667,0.333333333333333,0,0,0,0
"MS Dhoni","Basil Thampi",1,0,0,0,0,0
"MS Dhoni","BAW Mendis",0.4,0.4,0.1,0,0.1,0
"MS Dhoni","BB Sran",0.5,0.333333333333333,0,0,0,0.166666666666667
"MS Dhoni","BE Hendricks",0.6,0.2,0,0,0.2,0
"MS Dhoni","BJ Hodge",0.5,0.25,0.25,0,0,0
"MS Dhoni","C Nanda",0.5,0.5,0,0,0,0
"MS Dhoni","CH Gayle",0.28,0.4,0.12,0,0.04,0.16
"MS Dhoni","CH Morris",0.454545454545455,0.363636363636364,0.0909090909090909,0,0.0909090909090909,0
"MS Dhoni","CJ Anderson",0.142857142857143,0.571428571428571,0.142857142857143,0,0.142857142857143,0
"MS Dhoni","CRD Fernando",0.5,0.5,0,0,0,0
"MS Dhoni","D Wiese",0.272727272727273,0.454545454545455,0.181818181818182,0,0.0909090909090909,0
"MS Dhoni","DJ Bravo",0.25,0.40625,0.09375,0,0.1875,0.0625
"MS Dhoni","DJ Hooda",0.333333333333333,0.666666666666667,0,0,0,0
"MS Dhoni","DJ Hussey",0.2,0.6,0,0,0,0.2
"MS Dhoni","DJ Muthuswami",0.666666666666667,0.333333333333333,0,0,0,0
"MS Dhoni","DJ Thornely",0.571428571428571,0.142857142857143,0,0,0.285714285714286,0
"MS Dhoni","DJG Sammy",0.444444444444444,0.222222222222222,0.111111111111111,0,0.222222222222222,0
"MS Dhoni","DL Vettori",0.428571428571429,0.464285714285714,0.0357142857142857,0,0.0714285714285714,0
"MS Dhoni","DP Nannes",1,0,0,0,0,0
"MS Dhoni","DP Vijaykumar",0.25,0.5,0.25,0,0,0
"MS Dhoni","DR Smith",0.5,0.5,0,0,0,0
"MS Dhoni","DS Kulkarni",0.25,0.35,0.15,0,0.25,0
"MS Dhoni","DT Christian",0.363636363636364,0.363636363636364,0.181818181818182,0,0.0909090909090909,0
"MS Dhoni","DW Steyn",0.362068965517241,0.224137931034483,0.155172413793103,0,0.155172413793103,0.103448275862069
"MS Dhoni","GB Hogg",1,0,0,0,0,0
"MS Dhoni","GD McGrath",0.230769230769231,0.615384615384615,0.0769230769230769,0,0.0769230769230769,0
"MS Dhoni","GS Sandhu",0.25,0.5,0,0,0.25,0
"MS Dhoni","Gurkeerat Singh",0,1,0,0,0,0
"MS Dhoni","Harbhajan Singh",0.325,0.525,0.025,0,0.075,0.05
"MS Dhoni","Harmeet Singh",0.384615384615385,0.384615384615385,0.0769230769230769,0,0.153846153846154,0
"MS Dhoni","HH Pandya",0.5,0.428571428571429,0.0714285714285714,0,0,0
"MS Dhoni","HV Patel",0.5,0.346153846153846,0.0769230769230769,0,0.0769230769230769,0
"MS Dhoni","I Sharma",0.277777777777778,0.388888888888889,0.111111111111111,0,0.222222222222222,0
"MS Dhoni","IK Pathan",0.142857142857143,0.571428571428571,0.0476190476190476,0,0.0952380952380952,0.142857142857143
"MS Dhoni","Imran Tahir",0.533333333333333,0.4,0.0666666666666667,0,0,0
"MS Dhoni","Iqbal Abdulla",0.290322580645161,0.580645161290323,0.032258064516129,0,0.0645161290322581,0.032258064516129
"MS Dhoni","J Botha",0.375,0.5,0,0,0.125,0
"MS Dhoni","J Suchith",0.5,0.375,0.125,0,0,0
"MS Dhoni","J Syed Mohammad",0.333333333333333,0.5,0.166666666666667,0,0,0
"MS Dhoni","J Theron",0.153846153846154,0.461538461538462,0.153846153846154,0,0.230769230769231,0
"MS Dhoni","J Yadav",0.75,0.125,0,0,0.125,0
"MS Dhoni","JA Morkel",0.333333333333333,0.5,0,0,0.166666666666667,0
"MS Dhoni","Jaskaran Singh",0.5,0,0,0,0.5,0
"MS Dhoni","JD Unadkat",0.166666666666667,0.166666666666667,0.25,0,0.25,0.166666666666667
"MS Dhoni","JDS Neesham",0,0,1,0,0,0
"MS Dhoni","JEC Franklin",0.333333333333333,0.333333333333333,0,0,0.166666666666667,0.166666666666667
"MS Dhoni","JH Kallis",0.307692307692308,0.512820512820513,0.0256410256410256,0.0256410256410256,0.102564102564103,0.0256410256410256
"MS Dhoni","JJ Bumrah",0.357142857142857,0.428571428571429,0.107142857142857,0,0.0357142857142857,0.0714285714285714
"MS Dhoni","JP Duminy",0,0.5,0.5,0,0,0
"MS Dhoni","JP Faulkner",0.32258064516129,0.354838709677419,0.129032258064516,0.032258064516129,0.0645161290322581,0.0967741935483871
"MS Dhoni","JR Hopes",0.4375,0.25,0.1875,0,0.0625,0.0625
"MS Dhoni","K Goel",0,0.25,0.25,0,0.5,0
"MS Dhoni","KA Pollard",0.333333333333333,0.350877192982456,0.0350877192982456,0,0.175438596491228,0.105263157894737
"MS Dhoni","Kamran Khan",0.2,0.6,0,0,0,0.2
"MS Dhoni","Karanveer Singh",0.357142857142857,0.285714285714286,0.285714285714286,0,0,0.0714285714285714
"MS Dhoni","KH Pandya",0.333333333333333,0.555555555555556,0,0,0.111111111111111,0
"MS Dhoni","KJ Abbott",0,1,0,0,0,0
"MS Dhoni","KK Cooper",0.263157894736842,0.368421052631579,0.315789473684211,0,0.0526315789473684,0
"MS Dhoni","KP Pietersen",0.25,0.75,0,0,0,0
"MS Dhoni","Kuldeep Yadav",0.555555555555556,0.222222222222222,0.111111111111111,0,0,0.111111111111111
"MS Dhoni","KV Sharma",0.517241379310345,0.310344827586207,0,0,0.0344827586206897,0.137931034482759
"MS Dhoni","KW Richardson",0.4,0.4,0.2,0,0,0
"MS Dhoni","L Balaji",0.24,0.4,0.12,0,0.16,0.08
"MS Dhoni","LJ Wright",0,0,0,0,0.5,0.5
"MS Dhoni","LR Shukla",0.210526315789474,0.263157894736842,0.263157894736842,0,0.210526315789474,0.0526315789473684
"MS Dhoni","LRPL Taylor",0.25,0.5,0,0,0,0.25
"MS Dhoni","M de Lange",0.111111111111111,0.333333333333333,0.111111111111111,0,0.333333333333333,0.111111111111111
"MS Dhoni","M Kartik",0.297297297297297,0.459459459459459,0.135135135135135,0.027027027027027,0.027027027027027,0.0540540540540541
"MS Dhoni","M Morkel",0.153846153846154,0.307692307692308,0.0769230769230769,0,0.307692307692308,0.153846153846154
"MS Dhoni","M Muralitharan",0.142857142857143,0.428571428571429,0.285714285714286,0,0.142857142857143,0
"MS Dhoni","MA Khote",0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.166666666666667
"MS Dhoni","MA Starc",0.142857142857143,0.5,0.142857142857143,0,0.214285714285714,0
"MS Dhoni","MC Henriques",0.363636363636364,0.454545454545455,0.0909090909090909,0,0.0909090909090909,0
"MS Dhoni","MG Johnson",0.5,0.289473684210526,0.0789473684210526,0,0.0526315789473684,0.0789473684210526
"MS Dhoni","MJ McClenaghan",0.444444444444444,0.407407407407407,0,0,0.0740740740740741,0.0740740740740741
"MS Dhoni","MM Patel",0.214285714285714,0.642857142857143,0,0,0.142857142857143,0
"MS Dhoni","MM Sharma",0.333333333333333,0.333333333333333,0.111111111111111,0,0.222222222222222,0
"MS Dhoni","MN Samuels",0.125,0.5,0.125,0,0.125,0.125
"MS Dhoni","Mohammad Asif",0.25,0.4375,0.1875,0,0.125,0
"MS Dhoni","Mohammad Hafeez",0.25,0.75,0,0,0,0
"MS Dhoni","Mohammed Shami",0.111111111111111,0.333333333333333,0.222222222222222,0,0.111111111111111,0.222222222222222
"MS Dhoni","Mohammed Siraj",0.166666666666667,0.5,0.0833333333333333,0,0.166666666666667,0.0833333333333333
"MS Dhoni","MP Stoinis",0.625,0.375,0,0,0,0
"MS Dhoni","MR Marsh",0,1,0,0,0,0
"MS Dhoni","Mustafizur Rahman",0.166666666666667,0.5,0.333333333333333,0,0,0
"MS Dhoni","NLTC Perera",0.166666666666667,0.333333333333333,0.333333333333333,0,0.166666666666667,0
"MS Dhoni","NM Coulter-Nile",0.666666666666667,0.111111111111111,0,0,0,0.222222222222222
"MS Dhoni","P Awana",0.466666666666667,0.266666666666667,0.0666666666666667,0,0.133333333333333,0.0666666666666667
"MS Dhoni","P Kumar",0.387096774193548,0.32258064516129,0.0645161290322581,0,0.161290322580645,0.0645161290322581
"MS Dhoni","P Negi",0.6,0.333333333333333,0,0,0,0.0666666666666667
"MS Dhoni","Pankaj Singh",0.333333333333333,0.666666666666667,0,0,0,0
"MS Dhoni","Parvez Rasool",0.375,0.5,0.125,0,0,0
"MS Dhoni","PJ Cummins",0.25,0.5,0.25,0,0,0
"MS Dhoni","PJ Sangwan",0.25,0.666666666666667,0,0,0.0833333333333333,0
"MS Dhoni","PM Sarvesh Kumar",0.333333333333333,0,0,0,0.666666666666667,0
"MS Dhoni","PP Chawla",0.282608695652174,0.391304347826087,0.152173913043478,0,0.0869565217391304,0.0869565217391304
"MS Dhoni","PP Ojha",0.44,0.4,0.08,0,0.03,0.05
"MS Dhoni","PV Tambe",0.428571428571429,0.5,0,0,0.0714285714285714,0
"MS Dhoni","R Bhatia",0.25,0.666666666666667,0.0416666666666667,0.0416666666666667,0,0
"MS Dhoni","R Dhawan",0.5,0.5,0,0,0,0
"MS Dhoni","R McLaren",0.125,0.625,0,0,0.25,0
"MS Dhoni","R Rampaul",0.3,0.3,0.1,0,0.1,0.2
"MS Dhoni","R Sathish",0,1,0,0,0,0
"MS Dhoni","R Sharma",0.315789473684211,0.526315789473684,0,0.0526315789473684,0.105263157894737,0
"MS Dhoni","R Vinay Kumar",0.259259259259259,0.555555555555556,0.111111111111111,0,0,0.0740740740740741
"MS Dhoni","RA Jadeja",0.615384615384615,0.153846153846154,0.0769230769230769,0,0.0384615384615385,0.115384615384615
"MS Dhoni","Rashid Khan",0.636363636363636,0.272727272727273,0.0909090909090909,0,0,0
"MS Dhoni","RE van der Merwe",0.342105263157895,0.5,0.131578947368421,0.0263157894736842,0,0
"MS Dhoni","RG Sharma",0.2,0.7,0.1,0,0,0
"MS Dhoni","RJ Harris",0.0833333333333333,0.333333333333333,0.25,0,0.333333333333333,0
"MS Dhoni","RJ Peterson",0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0.166666666666667
"MS Dhoni","RP Singh",0.371428571428571,0.4,0.0571428571428571,0,0.142857142857143,0.0285714285714286
"MS Dhoni","RR Bhatkal",0,0.4,0.2,0,0.2,0.2
"MS Dhoni","RR Raje",0.375,0.375,0.125,0,0.125,0
"MS Dhoni","RS Bopara",0.272727272727273,0.454545454545455,0,0,0.272727272727273,0
"MS Dhoni","RV Gomez",0,1,0,0,0,0
"MS Dhoni","S Aravind",0.214285714285714,0.571428571428571,0.0714285714285714,0,0,0.142857142857143
